TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Merchant,Balance
48355,7549,08-07-2023 18:00,1052.42,Credit,Netflix,51549.55
48356,9386,08-07-2023 19:00,923.07,Debit,Walmart,38503.96
48357,9516,08-07-2023 20:00,5069.74,Credit,Amazon,39180.92
48358,9315,08-07-2023 21:00,8808,Debit,Apple Store,65137.67
48359,6459,08-07-2023 22:00,300,Credit,Target,63615.75
48360,9985,08-07-2023 23:00,2961.34,Debit,Netflix,27563.82
48361,8348,09-07-2023 00:00,8919.98,Debit,Netflix,65568.29
48362,7812,09-07-2023 01:00,3238.42,Credit,Target,63200.47
48363,9534,09-07-2023 02:00,1546.2,Debit,Netflix,32035.96
48364,8504,09-07-2023 03:00,3636.39,Credit,Apple Store,59782.14
48365,8388,09-07-2023 04:00,9097.32,Debit,Target,47886.47
48366,9229,09-07-2023 05:00,3003.8,Credit,Starbucks,39776.37
48367,5881,09-07-2023 06:00,3950.44,Credit,Starbucks,80135.13
48368,8250,09-07-2023 07:00,2566.52,Credit,BestBuy,48119.25
48369,6303,09-07-2023 08:00,2509.63,Credit,BestBuy,30304.97
48370,8881,09-07-2023 09:00,3959.55,Debit,BestBuy,38315.42
48371,7196,09-07-2023 10:00,2020.3,Debit,Starbucks,53317.27
48372,9498,09-07-2023 11:00,6183.82,Debit,Uber,66456.04
48373,9376,09-07-2023 12:00,3072.34,Debit,Uber,51720.46
48374,5906,09-07-2023 13:00,6180.44,Credit,Netflix,53729.07
48375,5587,09-07-2023 14:00,6217.54,Debit,Uber,42187.17
48376,5155,09-07-2023 15:00,8961.75,Credit,Netflix,70526.46
48377,5065,09-07-2023 16:00,5679.02,Credit,Apple Store,40380.9
48378,6816,09-07-2023 17:00,8413.27,Debit,Amazon,93971.38
48379,9865,09-07-2023 18:00,7170.37,Debit,Netflix,58779.38
48380,9346,09-07-2023 19:00,1636.13,Credit,Apple Store,48359.49
48381,8067,09-07-2023 20:00,1097.64,Credit,Amazon,39453.75
48382,5381,09-07-2023 21:00,8782.32,Credit,Apple Store,76812.27
48383,7700,09-07-2023 22:00,573.63,Credit,Target,44924.96
48384,6975,09-07-2023 23:00,2476.3,Credit,Apple Store,54108.39
48385,5819,10-07-2023 00:00,6706.28,Credit,Starbucks,77067.78
48386,9287,10-07-2023 01:00,6339.9,Credit,Netflix,86028.15
48387,8700,10-07-2023 02:00,8981.3,Credit,Starbucks,72614.24
48388,8159,10-07-2023 03:00,2603.05,Credit,Starbucks,62915.41
48389,6747,10-07-2023 04:00,2644.82,Credit,BestBuy,62463.02
48390,5766,10-07-2023 05:00,3603.06,Credit,Netflix,68781.18
48391,8723,10-07-2023 06:00,9901.87,Debit,Target,67580.7
48392,5362,10-07-2023 07:00,688.66,Credit,Netflix,38619.37
48393,6964,10-07-2023 08:00,3501.03,Debit,Starbucks,71550.03
48394,7666,10-07-2023 09:00,1083.62,Credit,Starbucks,73112.34
48395,6136,10-07-2023 10:00,7808.96,Credit,Netflix,28218.78
48396,6657,10-07-2023 11:00,2518.42,Debit,BestBuy,49926
48397,9231,10-07-2023 12:00,513.15,Credit,Netflix,41448.96
48398,9960,10-07-2023 13:00,4923.69,Credit,BestBuy,67231.35
48399,7037,10-07-2023 14:00,6394.19,Credit,BestBuy,28548.2
48400,5613,10-07-2023 15:00,8346.51,Debit,Starbucks,50196.47
48401,8228,10-07-2023 16:00,145.65,Credit,BestBuy,33623.23
48402,6975,10-07-2023 17:00,7551.37,Credit,Starbucks,61659.76
48403,8835,10-07-2023 18:00,1414.85,Credit,Starbucks,34808.82
48404,6899,10-07-2023 19:00,7677.03,Debit,Netflix,37209.85
48405,7631,10-07-2023 20:00,1547.13,Credit,BestBuy,48349.13
48406,9210,10-07-2023 21:00,3019.01,Credit,Netflix,34269.33
48407,7660,10-07-2023 22:00,529.75,Credit,Amazon,39789.48
48408,7647,10-07-2023 23:00,3748.47,Debit,Target,77279.49
48409,9467,11-07-2023 00:00,2455.81,Debit,Apple Store,50047.29
48410,9930,11-07-2023 01:00,1254.56,Credit,Target,35665.02
48411,5869,11-07-2023 02:00,2908.5,Debit,Target,52211.81
48412,7920,11-07-2023 03:00,85.57,Debit,Netflix,87355.88
48413,6450,11-07-2023 04:00,8786.89,Debit,Amazon,54635.38
48414,7434,11-07-2023 05:00,4487.11,Credit,Netflix,50043.75
48415,8476,11-07-2023 06:00,4444.9,Debit,Starbucks,53895.57
48416,6476,11-07-2023 07:00,6585.49,Debit,Uber,51963.13
48417,8136,11-07-2023 08:00,1673.38,Credit,Target,28410.36
48418,7509,11-07-2023 09:00,8540.08,Debit,Uber,34546.39
48419,9593,11-07-2023 10:00,953.61,Debit,Uber,49941.76
48420,8395,11-07-2023 11:00,4126.97,Debit,Apple Store,28666.74
48421,7578,11-07-2023 12:00,7462.53,Credit,Apple Store,52219.46
48422,8758,11-07-2023 13:00,4186.49,Debit,Walmart,63981.19
48423,6670,11-07-2023 14:00,3560.28,Credit,Netflix,54959.94
48424,5755,11-07-2023 15:00,6148.51,Debit,Starbucks,77941.28
48425,8464,11-07-2023 16:00,8503.88,Credit,Target,61158.47
48426,9582,11-07-2023 17:00,6841.51,Credit,Apple Store,76340.42
48427,7465,11-07-2023 18:00,1615.61,Credit,Starbucks,48272.27
48428,5169,11-07-2023 19:00,6218.1,Credit,Walmart,86454.17
48429,6292,11-07-2023 20:00,9678.01,Credit,Netflix,66885.19
48430,9035,11-07-2023 21:00,5203.42,Debit,Amazon,84662.1
48431,8747,11-07-2023 22:00,3404.03,Debit,Uber,55199.42
48432,5720,11-07-2023 23:00,6196.78,Credit,Walmart,95589.59
48433,8899,12-07-2023 00:00,639.58,Credit,Walmart,35483.94
48434,9365,12-07-2023 01:00,7529.43,Credit,Walmart,21500.94
48435,7536,12-07-2023 02:00,3155.15,Debit,BestBuy,46166.35
48436,9983,12-07-2023 03:00,618.34,Credit,Walmart,26774.66
48437,8693,12-07-2023 04:00,6968.14,Debit,Uber,59575.78
48438,7765,12-07-2023 05:00,1539.02,Debit,Target,37509.69
48439,6971,12-07-2023 06:00,1388.4,Debit,BestBuy,42206.74
48440,7231,12-07-2023 07:00,2699.66,Credit,Amazon,28505.05
48441,9101,12-07-2023 08:00,3084.92,Debit,Starbucks,57544.69
48442,8923,12-07-2023 09:00,4559.97,Credit,Apple Store,36307.32
48443,6514,12-07-2023 10:00,8174.7,Credit,Starbucks,42246.09
48444,6036,12-07-2023 11:00,9207.7,Debit,BestBuy,32933.85
48445,6594,12-07-2023 12:00,239.29,Credit,BestBuy,32030.68
48446,7360,12-07-2023 13:00,3127.6,Debit,Apple Store,76347.64
48447,8373,12-07-2023 14:00,5646.66,Debit,Uber,41588.76
48448,7161,12-07-2023 15:00,3986,Credit,Target,60121.78
48449,6332,12-07-2023 16:00,8487.6,Debit,Target,64742.76
48450,5166,12-07-2023 17:00,1095.16,Debit,Apple Store,73970.28
48451,6043,12-07-2023 18:00,7739.06,Debit,Apple Store,34628.44
48452,7451,12-07-2023 19:00,5915.94,Credit,Starbucks,68359.06
48453,5097,12-07-2023 20:00,4458.26,Credit,Walmart,54131.19
48454,5689,12-07-2023 21:00,6056.57,Credit,Target,46704.69
48455,8869,12-07-2023 22:00,9729.7,Credit,Uber,52387.07
48456,6761,12-07-2023 23:00,761.58,Credit,Uber,41708.66
48457,7667,13-07-2023 00:00,3162.97,Debit,Target,69099.45
48458,9969,13-07-2023 01:00,5837.23,Credit,Netflix,67083
48459,9201,13-07-2023 02:00,6459.3,Credit,BestBuy,34150.3
48460,6498,13-07-2023 03:00,941.11,Credit,Target,29993.53
48461,6590,13-07-2023 04:00,1795.95,Debit,Apple Store,43321.83
48462,9930,13-07-2023 05:00,879.26,Credit,Walmart,36544.28
48463,8440,13-07-2023 06:00,5708.79,Debit,Target,48489.22
48464,9794,13-07-2023 07:00,8881.56,Credit,Apple Store,82844.56
48465,6406,13-07-2023 08:00,9435.3,Debit,Target,85929.1
48466,8211,13-07-2023 09:00,3533.46,Credit,Walmart,54275.43
48467,7723,13-07-2023 10:00,2771.96,Credit,Starbucks,37564.85
48468,5614,13-07-2023 11:00,385.01,Debit,Amazon,52285.1
48469,5385,13-07-2023 12:00,4142.49,Debit,Starbucks,67864.93
48470,7171,13-07-2023 13:00,99.16,Credit,BestBuy,54650.47
48471,7089,13-07-2023 14:00,8477.67,Credit,Apple Store,82704.73
48472,6529,13-07-2023 15:00,4856.91,Debit,Starbucks,57791.29
48473,5161,13-07-2023 16:00,9738.02,Credit,Target,66464.09
48474,8941,13-07-2023 17:00,2447.82,Debit,Apple Store,74753.05
48475,8870,13-07-2023 18:00,4983.35,Debit,Uber,53751.1
48476,8396,13-07-2023 19:00,8129.84,Credit,Target,70754.76
48477,9499,13-07-2023 20:00,2206.69,Credit,BestBuy,82835.14
48478,5586,13-07-2023 21:00,4162.57,Credit,Starbucks,63740.63
48479,5606,13-07-2023 22:00,8656.03,Credit,BestBuy,69225.57
48480,7939,13-07-2023 23:00,6850.45,Debit,Amazon,69948.36
48481,5088,14-07-2023 00:00,6497.68,Credit,Amazon,57690.72
48482,5387,14-07-2023 01:00,5738.09,Credit,Starbucks,73783.64
48483,9692,14-07-2023 02:00,5263.72,Credit,Netflix,60871.39
48484,6384,14-07-2023 03:00,4762.44,Debit,Starbucks,55534.44
48485,8712,14-07-2023 04:00,1079.53,Credit,Uber,86875.95
48486,5937,14-07-2023 05:00,3673.31,Credit,Apple Store,52797.51
48487,9786,14-07-2023 06:00,4951.95,Debit,Uber,41577.52
48488,9720,14-07-2023 07:00,9682.99,Credit,Apple Store,52849.92
48489,8364,14-07-2023 08:00,3324.16,Credit,Amazon,50507.04
48490,9852,14-07-2023 09:00,2144.69,Credit,Netflix,86123.55
48491,5306,14-07-2023 10:00,255.51,Credit,BestBuy,38019.44
48492,8636,14-07-2023 11:00,4674.38,Debit,Amazon,52431.92
48493,7560,14-07-2023 12:00,2170.64,Debit,Uber,33850.99
48494,5447,14-07-2023 13:00,6360.43,Credit,Amazon,46582.21
48495,8329,14-07-2023 14:00,5600.01,Credit,Netflix,65860.14
48496,7177,14-07-2023 15:00,5627.67,Debit,Apple Store,33041.16
48497,9586,14-07-2023 16:00,4538.39,Debit,Apple Store,47132.83
48498,8641,14-07-2023 17:00,6986.88,Credit,BestBuy,75957.02
48499,5016,14-07-2023 18:00,6170.59,Credit,Starbucks,51568.89
48500,9309,14-07-2023 19:00,7753.17,Debit,Apple Store,80135.41
48501,9614,14-07-2023 20:00,7296.81,Credit,Netflix,95174.46
48502,6393,14-07-2023 21:00,1155.84,Credit,Starbucks,71787.4
48503,9413,14-07-2023 22:00,9737.11,Credit,Uber,44448.11
48504,6502,14-07-2023 23:00,2221.17,Credit,Netflix,76510.3
48505,9950,15-07-2023 00:00,7507.29,Credit,Uber,70822.33
48506,7541,15-07-2023 01:00,7812.07,Debit,Walmart,67341.62
48507,8865,15-07-2023 02:00,5569.37,Debit,Starbucks,31147.74
48508,5733,15-07-2023 03:00,1100.87,Credit,Walmart,54157.75
48509,7329,15-07-2023 04:00,1617.64,Credit,Apple Store,45555.98
48510,6605,15-07-2023 05:00,9447.97,Debit,Netflix,46000.05
48511,7626,15-07-2023 06:00,4704.29,Credit,Amazon,49616.73
48512,9722,15-07-2023 07:00,3648.67,Debit,Starbucks,50621.44
48513,8816,15-07-2023 08:00,8037.97,Credit,Target,82995.25
48514,5206,15-07-2023 09:00,2190.12,Debit,Uber,23434.93
48515,7810,15-07-2023 10:00,5394.14,Debit,Starbucks,73530.58
48516,5532,15-07-2023 11:00,5239.2,Credit,Apple Store,60323.03
48517,8141,15-07-2023 12:00,333.33,Debit,Target,70635.06
48518,6558,15-07-2023 13:00,5399.91,Debit,Amazon,60616.55
48519,6464,15-07-2023 14:00,4907.4,Credit,Starbucks,46985.99
48520,8958,15-07-2023 15:00,6865.07,Debit,Target,59739.9
48521,9404,15-07-2023 16:00,8044.84,Debit,Netflix,35312.02
48522,5765,15-07-2023 17:00,8806.11,Credit,Starbucks,46124.06
48523,5666,15-07-2023 18:00,1580.78,Debit,Netflix,57294.65
48524,5206,15-07-2023 19:00,1679.82,Credit,Uber,25114.75
48525,9295,15-07-2023 20:00,8931,Debit,Target,80811.4
48526,6816,15-07-2023 21:00,623.21,Credit,Netflix,94594.59
48527,8754,15-07-2023 22:00,6869.76,Debit,Netflix,40304.21
48528,8759,15-07-2023 23:00,5978.84,Credit,Target,31178.23
48529,8900,16-07-2023 00:00,6666.57,Debit,Target,53391.12
48530,6044,16-07-2023 01:00,9779.96,Debit,Target,26118.79
48531,8601,16-07-2023 02:00,3269.13,Debit,Amazon,62094.22
48532,6500,16-07-2023 03:00,6937.67,Debit,Walmart,44769.53
48533,5858,16-07-2023 04:00,8892.23,Credit,Walmart,54106.46
48534,7343,16-07-2023 05:00,8413.97,Debit,Apple Store,68075.57
48535,8252,16-07-2023 06:00,5658.61,Debit,Netflix,54527.52
48536,9501,16-07-2023 07:00,7967.15,Credit,Apple Store,86164.87
48537,7167,16-07-2023 08:00,4791.01,Debit,Netflix,29058.01
48538,5183,16-07-2023 09:00,2003.67,Debit,BestBuy,27148.75
48539,6703,16-07-2023 10:00,1422.81,Credit,Walmart,61370.98
48540,8328,16-07-2023 11:00,2984.34,Credit,Apple Store,42218.23
48541,6434,16-07-2023 12:00,632.4,Debit,Starbucks,48210.66
48542,8504,16-07-2023 13:00,2744.08,Credit,Uber,62526.22
48543,9719,16-07-2023 14:00,2885.26,Debit,Starbucks,61956.87
48544,7361,16-07-2023 15:00,6002.19,Debit,Apple Store,38594.86
48545,5603,16-07-2023 16:00,8467.84,Credit,Target,87492.62
48546,9377,16-07-2023 17:00,6208.53,Debit,BestBuy,60286.8
48547,7835,16-07-2023 18:00,8681,Debit,Starbucks,49127.24
48548,9434,16-07-2023 19:00,3746.11,Debit,Netflix,28235.86
48549,6165,16-07-2023 20:00,309.13,Credit,Target,25216.04
48550,7801,16-07-2023 21:00,525.07,Debit,Starbucks,51289.87
48551,9729,16-07-2023 22:00,9431.61,Credit,BestBuy,63720.26
48552,8736,16-07-2023 23:00,1947.75,Credit,Netflix,61706.22
48553,6187,17-07-2023 00:00,2872.01,Credit,BestBuy,39510.42
48554,9251,17-07-2023 01:00,736.45,Credit,Walmart,59024.37
48555,5519,17-07-2023 02:00,9669.07,Debit,Netflix,32732.89
48556,8296,17-07-2023 03:00,9352.15,Debit,Apple Store,29560.26
48557,9221,17-07-2023 04:00,5148.43,Credit,Target,16600.5
48558,7909,17-07-2023 05:00,4312.66,Debit,Netflix,38028.87
48559,8204,17-07-2023 06:00,1476.92,Debit,Target,65390.47
48560,7632,17-07-2023 07:00,8301.31,Credit,Target,50981.5
48561,9487,17-07-2023 08:00,4674.97,Debit,BestBuy,49041.63
48562,8032,17-07-2023 09:00,8996.99,Credit,Starbucks,114837.26
48563,8446,17-07-2023 10:00,5056.92,Debit,Uber,44288.64
48564,5071,17-07-2023 11:00,360.84,Credit,Walmart,80883.23
48565,5357,17-07-2023 12:00,1074.55,Credit,Apple Store,50618.69
48566,8730,17-07-2023 13:00,9004.81,Credit,Amazon,53326.04
48567,8074,17-07-2023 14:00,5736.73,Credit,BestBuy,55853.51
48568,7245,17-07-2023 15:00,8731.89,Credit,Apple Store,49315.96
48569,8344,17-07-2023 16:00,473.91,Credit,Target,38606.37
48570,7324,17-07-2023 17:00,9136.9,Credit,Starbucks,44915.53
48571,5829,17-07-2023 18:00,4921.42,Credit,Uber,49197.81
48572,7974,17-07-2023 19:00,3306.42,Credit,Target,58979.41
48573,9226,17-07-2023 20:00,458.22,Debit,Uber,36323.38
48574,8515,17-07-2023 21:00,8261.94,Debit,Walmart,75083.09
48575,6115,17-07-2023 22:00,5148.73,Credit,Amazon,53859.48
48576,8035,17-07-2023 23:00,4609.6,Credit,Target,58553.73
48577,7752,18-07-2023 00:00,6557.96,Credit,Netflix,68093.75
48578,5655,18-07-2023 01:00,2669.87,Credit,BestBuy,48911.79
48579,6368,18-07-2023 02:00,9482.59,Credit,Uber,34784.84
48580,9231,18-07-2023 03:00,1948.89,Credit,Starbucks,43397.85
48581,6457,18-07-2023 04:00,9751.19,Debit,Amazon,100156.24
48582,7269,18-07-2023 05:00,6628.58,Credit,Amazon,61437.39
48583,9305,18-07-2023 06:00,8931.52,Debit,Target,31778.88
48584,7762,18-07-2023 07:00,7788.9,Debit,Target,104714.03
48585,6489,18-07-2023 08:00,2869.14,Credit,Walmart,50330.93
48586,6824,18-07-2023 09:00,7993.03,Credit,Netflix,104464.38
48587,7306,18-07-2023 10:00,815.31,Credit,Walmart,61257.17
48588,6395,18-07-2023 11:00,1013.42,Debit,Starbucks,74440.59
48589,7395,18-07-2023 12:00,5489.81,Credit,Walmart,27863.22
48590,8460,18-07-2023 13:00,9868.9,Credit,Uber,98210.25
48591,9047,18-07-2023 14:00,6659.75,Credit,Uber,42827.82
48592,6594,18-07-2023 15:00,1446.5,Credit,Target,33477.18
48593,9753,18-07-2023 16:00,8933.17,Credit,Uber,73515.52
48594,7753,18-07-2023 17:00,6801.82,Credit,Starbucks,53165.72
48595,5133,18-07-2023 18:00,9012.46,Credit,BestBuy,57709.71
48596,8311,18-07-2023 19:00,7363.34,Credit,Target,69709.05
48597,9857,18-07-2023 20:00,624.3,Debit,Netflix,42955.16
48598,9962,18-07-2023 21:00,4203.32,Debit,Uber,55757.24
48599,6490,18-07-2023 22:00,2454.9,Credit,Starbucks,38655.76
48600,6290,18-07-2023 23:00,3521.73,Debit,Uber,41733.57
48601,6250,19-07-2023 00:00,3201.42,Credit,Amazon,52209.22
48602,5632,19-07-2023 01:00,9485.68,Credit,Target,20137.89
48603,8335,19-07-2023 02:00,1519.35,Credit,Target,39566.89
48604,6616,19-07-2023 03:00,3762.72,Debit,Amazon,77929.31
48605,6917,19-07-2023 04:00,9234.71,Credit,Uber,45140.97
48606,5859,19-07-2023 05:00,1256.13,Debit,Uber,50870.63
48607,9284,19-07-2023 06:00,1918.94,Credit,Apple Store,50176.49
48608,8043,19-07-2023 07:00,7658.87,Credit,Apple Store,43469.92
48609,9402,19-07-2023 08:00,4632.59,Credit,Netflix,42449.01
48610,7253,19-07-2023 09:00,126.76,Debit,Amazon,56503.36
48611,9240,19-07-2023 10:00,4906.3,Debit,BestBuy,59431.8
48612,7470,19-07-2023 11:00,4295.86,Credit,Apple Store,47033.08
48613,8603,19-07-2023 12:00,7421.74,Debit,Apple Store,69623.37
48614,6477,19-07-2023 13:00,2918.84,Credit,Walmart,51959.38
48615,5076,19-07-2023 14:00,550.05,Credit,Apple Store,59920.55
48616,8746,19-07-2023 15:00,2635.98,Debit,Uber,45034.59
48617,6389,19-07-2023 16:00,9821.72,Debit,Uber,46029.56
48618,9250,19-07-2023 17:00,3503.6,Credit,BestBuy,37032.34
48619,7847,19-07-2023 18:00,6965.81,Debit,Walmart,35754.83
48620,9705,19-07-2023 19:00,2593.01,Debit,Apple Store,41038.42
48621,6734,19-07-2023 20:00,1489.41,Debit,Uber,47873.81
48622,6825,19-07-2023 21:00,7353.17,Credit,Netflix,65334.98
48623,7708,19-07-2023 22:00,8329.51,Credit,Netflix,90409.59
48624,9252,19-07-2023 23:00,9706.02,Debit,Netflix,63444.8
48625,6475,20-07-2023 00:00,3539.25,Debit,Walmart,67757.69
48626,9736,20-07-2023 01:00,4642.35,Credit,Netflix,51054.19
48627,5158,20-07-2023 02:00,6128.97,Debit,Amazon,71843.3
48628,5428,20-07-2023 03:00,8108.51,Credit,Walmart,56907.39
48629,5336,20-07-2023 04:00,9041.99,Debit,Apple Store,59106.16
48630,7374,20-07-2023 05:00,8068.67,Credit,Netflix,45861.1
48631,8952,20-07-2023 06:00,856.53,Credit,Uber,33996.28
48632,6023,20-07-2023 07:00,3107.61,Credit,Starbucks,79781.71
48633,5555,20-07-2023 08:00,5450.67,Debit,Starbucks,44728.89
48634,9017,20-07-2023 09:00,3508.79,Debit,Target,48888.71
48635,6315,20-07-2023 10:00,9078.67,Credit,BestBuy,36415.74
48636,6556,20-07-2023 11:00,5315.35,Debit,Starbucks,28034.81
48637,7326,20-07-2023 12:00,1508.82,Credit,Apple Store,110109.9
48638,7764,20-07-2023 13:00,6608.94,Credit,Starbucks,46383.93
48639,8049,20-07-2023 14:00,4081.07,Debit,Uber,37090.33
48640,7081,20-07-2023 15:00,8269.28,Debit,Starbucks,68572.66
48641,9804,20-07-2023 16:00,8562.67,Credit,Netflix,76218.64
48642,9894,20-07-2023 17:00,7929.71,Credit,BestBuy,33193.92
48643,6291,20-07-2023 18:00,414.99,Debit,Target,76330.2
48644,8053,20-07-2023 19:00,1674.76,Credit,Apple Store,58674.68
48645,7793,20-07-2023 20:00,7534.98,Debit,Starbucks,51809.28
48646,7971,20-07-2023 21:00,4851.7,Debit,Netflix,67653.95
48647,5431,20-07-2023 22:00,7608.67,Credit,Target,66000.55
48648,9891,20-07-2023 23:00,4338.64,Debit,Starbucks,28409.79
48649,9914,21-07-2023 00:00,2806.43,Debit,Amazon,54952.33
48650,5371,21-07-2023 01:00,1535.69,Debit,BestBuy,30211.07
48651,5599,21-07-2023 02:00,6082.7,Credit,Target,50537.97
48652,9301,21-07-2023 03:00,5509.7,Debit,BestBuy,84548.22
48653,7570,21-07-2023 04:00,2621.92,Credit,Amazon,46991.16
48654,7341,21-07-2023 05:00,2620.46,Credit,Apple Store,58731.51
48655,6158,21-07-2023 06:00,6422.37,Credit,Apple Store,65944
48656,5813,21-07-2023 07:00,993.23,Credit,Netflix,29945.67
48657,7604,21-07-2023 08:00,9448.36,Debit,Walmart,59368.22
48658,8202,21-07-2023 09:00,6066.16,Debit,Starbucks,26495.88
48659,5696,21-07-2023 10:00,5549.3,Credit,Netflix,51046.03
48660,7416,21-07-2023 11:00,1078.8,Debit,Netflix,84373.36
48661,5254,21-07-2023 12:00,776.86,Debit,Amazon,45209.77
48662,6252,21-07-2023 13:00,2907.46,Debit,Uber,57568.23
48663,9911,21-07-2023 14:00,8562.22,Credit,BestBuy,71640.33
48664,6696,21-07-2023 15:00,7936.48,Debit,Target,57964.52
48665,7650,21-07-2023 16:00,5657.94,Credit,Target,38472.57
48666,9068,21-07-2023 17:00,7291.57,Debit,Netflix,35193.9
48667,6633,21-07-2023 18:00,9925.49,Credit,Starbucks,85486.08
48668,8583,21-07-2023 19:00,1879.66,Debit,Walmart,60505.42
48669,7258,21-07-2023 20:00,7451.36,Credit,Target,44775.9
48670,8030,21-07-2023 21:00,6337,Credit,Walmart,40589.84
48671,9609,21-07-2023 22:00,9713.26,Credit,Uber,78313.41
48672,8947,21-07-2023 23:00,243.68,Debit,Target,27161.2
48673,8320,22-07-2023 00:00,1579.36,Credit,BestBuy,38132.31
48674,8963,22-07-2023 01:00,1279.04,Debit,Target,64421.95
48675,7701,22-07-2023 02:00,1716.19,Credit,BestBuy,30738.5
48676,9070,22-07-2023 03:00,7155.24,Credit,Uber,25426.32
48677,9967,22-07-2023 04:00,1878.03,Credit,Starbucks,40891.35
48678,6612,22-07-2023 05:00,6312.07,Debit,Amazon,43491.92
48679,8659,22-07-2023 06:00,5237.01,Credit,Target,54198.42
48680,7932,22-07-2023 07:00,4317.87,Debit,BestBuy,40497.8
48681,8394,22-07-2023 08:00,4503.39,Debit,Walmart,54721.12
48682,6784,22-07-2023 09:00,4191.86,Debit,Netflix,29304.43
48683,5716,22-07-2023 10:00,9858.81,Credit,Amazon,52732.72
48684,9859,22-07-2023 11:00,9881.77,Debit,Target,39933.6
48685,5313,22-07-2023 12:00,3163.65,Debit,Apple Store,51061.01
48686,5107,22-07-2023 13:00,2236.8,Credit,Starbucks,60416.41
48687,8555,22-07-2023 14:00,1985.2,Debit,Target,55750.36
48688,8391,22-07-2023 15:00,5114.08,Credit,BestBuy,39980.9
48689,5774,22-07-2023 16:00,8006.3,Credit,Starbucks,64685.77
48690,5516,22-07-2023 17:00,4952.16,Debit,Amazon,33910.91
48691,9320,22-07-2023 18:00,9857.31,Debit,Starbucks,65708.84
48692,8819,22-07-2023 19:00,9397.86,Debit,Apple Store,130060.45
48693,6962,22-07-2023 20:00,7797.23,Debit,Walmart,17073.28
48694,8320,22-07-2023 21:00,8311.89,Credit,Walmart,46444.2
48695,7083,22-07-2023 22:00,7817.71,Debit,Walmart,92083.86
48696,9095,22-07-2023 23:00,8427.96,Credit,Amazon,56636.2
48697,6136,23-07-2023 00:00,2533.38,Debit,Apple Store,30752.16
48698,6466,23-07-2023 01:00,4564.79,Credit,Uber,57796.39
48699,7680,23-07-2023 02:00,2012.74,Debit,Netflix,38746.97
48700,5386,23-07-2023 03:00,5883.82,Debit,Uber,61810.36
48701,7621,23-07-2023 04:00,3179.88,Credit,Amazon,26264.1
48702,8989,23-07-2023 05:00,7337.02,Credit,Target,89092.96
48703,6941,23-07-2023 06:00,7379.89,Credit,Starbucks,53353.25
48704,5735,23-07-2023 07:00,9306.95,Credit,Amazon,38652.07
48705,8633,23-07-2023 08:00,9219.05,Credit,BestBuy,65906.01
48706,5119,23-07-2023 09:00,1516.41,Credit,Target,24745.89
48707,7004,23-07-2023 10:00,1937.05,Debit,Target,43532.48
48708,5748,23-07-2023 11:00,6981.08,Debit,Target,42972
48709,8092,23-07-2023 12:00,9642.61,Debit,Apple Store,53458.3
48710,6235,23-07-2023 13:00,924.6,Credit,Apple Store,46740.19
48711,5760,23-07-2023 14:00,4905.29,Credit,Starbucks,50658.84
48712,8061,23-07-2023 15:00,9791.99,Debit,Amazon,80424.86
48713,6816,23-07-2023 16:00,4908.83,Debit,Target,99503.42
48714,9412,23-07-2023 17:00,990.25,Credit,Uber,38730.96
48715,5734,23-07-2023 18:00,7888.48,Credit,Netflix,93156.67
48716,9291,23-07-2023 19:00,7767.68,Credit,Walmart,58168.47
48717,5183,23-07-2023 20:00,2963.28,Debit,Amazon,30112.03
48718,5441,23-07-2023 21:00,7982.84,Credit,Walmart,68221.32
48719,9040,23-07-2023 22:00,4361.15,Debit,BestBuy,69116.71
48720,8588,23-07-2023 23:00,2494.27,Credit,Amazon,63188.3
48721,9984,24-07-2023 00:00,976.14,Debit,Amazon,86921.59
48722,9881,24-07-2023 01:00,3563.3,Credit,Walmart,21352.64
48723,5544,24-07-2023 02:00,7414.95,Credit,Target,42546.47
48724,6804,24-07-2023 03:00,7307.52,Credit,Starbucks,76243.33
48725,7800,24-07-2023 04:00,7700.68,Credit,Apple Store,51166.43
48726,8172,24-07-2023 05:00,9336.58,Debit,Amazon,57576
48727,9545,24-07-2023 06:00,4837.39,Debit,Walmart,23051.46
48728,6131,24-07-2023 07:00,5425.51,Credit,Netflix,44783.29
48729,8851,24-07-2023 08:00,6224.82,Debit,Uber,34669.91
48730,7652,24-07-2023 09:00,5579.87,Credit,Starbucks,40973.74
48731,8758,24-07-2023 10:00,9629.3,Credit,Starbucks,73610.49
48732,6455,24-07-2023 11:00,1616.06,Credit,Uber,38282.83
48733,6814,24-07-2023 12:00,7880.52,Credit,BestBuy,78249.5
48734,8111,24-07-2023 13:00,1005.83,Credit,Netflix,70893.31
48735,6275,24-07-2023 14:00,2695.63,Credit,Apple Store,32033.74
48736,6652,24-07-2023 15:00,157.44,Credit,Amazon,30158.58
48737,7948,24-07-2023 16:00,3029.08,Debit,BestBuy,63082.78
48738,8491,24-07-2023 17:00,2635.61,Debit,Target,65804.85
48739,9246,24-07-2023 18:00,4199.85,Credit,Uber,34685.36
48740,7063,24-07-2023 19:00,965.94,Credit,Apple Store,92154.92
48741,6544,24-07-2023 20:00,1353.99,Credit,Amazon,39970.62
48742,5071,24-07-2023 21:00,220.13,Credit,Uber,81103.36
48743,9304,24-07-2023 22:00,8743.31,Debit,Amazon,46092.48
48744,5130,24-07-2023 23:00,3478.9,Credit,Walmart,54175.42
